time,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global
2020-11-24 22:00:00,-0.35,87.717,1.6,0.0,0.0,0.0,5.217,801.015,208.409,0.0
2020-11-24 23:00:00,-0.017,86.033,1.8,0.0,0.0,0.0,5.233,800.829,207.658,0.0
2020-11-25 00:00:00,0.367,83.9,1.517,0.0,0.0,0.0,5.25,800.406,209.671,0.0
2020-11-25 01:00:00,0.2,84.4,1.333,0.0,0.0,0.0,5.217,799.929,210.174,0.0
2020-11-25 02:00:00,-0.1,85.1,1.517,0.0,0.0,0.0,5.2,800.052,209.302,0.0
2020-11-25 03:00:00,-0.15,85.4,1.533,0.0,0.0,0.0,5.167,799.608,211.548,0.0
2020-11-25 04:00:00,-0.3,86.317,1.817,0.0,0.0,0.0,5.167,799.612,212.774,0.0
2020-11-25 05:00:00,-0.033,85.2,1.7,0.0,0.0,0.0,5.2,799.492,211.515,0.0
2020-11-25 06:00:00,-0.117,84.783,1.417,0.0,0.0,0.0,5.117,799.527,212.655,0.0
2020-11-25 07:00:00,-0.3,85.1,1.0,0.229,0.961,0.0,5.1,799.75,214.355,1.19
2020-11-25 08:00:00,-0.35,85.7,0.5,41.953,29.882,0.0,5.1,800.169,213.743,71.83500000000001
2020-11-25 09:00:00,0.8,84.417,0.833,138.381,60.42,0.0,5.45,800.134,215.764,198.801
2020-11-25 10:00:00,2.55,75.55,0.917,234.642,75.336,0.0,5.533,800.059,217.085,309.978
2020-11-25 11:00:00,2.733,73.6,0.667,297.887,77.321,0.0,5.467,799.808,216.663,375.20799999999997
2020-11-25 12:00:00,2.317,75.483,0.333,304.831,81.169,0.0,5.45,799.568,219.983,386.0
2020-11-25 13:00:00,1.067,81.733,0.417,266.723,79.077,0.0,5.4,799.39,221.459,345.8
2020-11-25 14:00:00,0.483,84.833,0.417,177.052,74.36,0.0,5.383,799.416,223.387,251.41199999999998
2020-11-25 15:00:00,0.3,86.5,0.75,76.562,50.616,0.0,5.4,799.372,221.827,127.178
2020-11-25 16:00:00,0.033,86.35,0.917,7.863,10.817,0.0,5.283,799.492,220.842,18.68
2020-11-25 17:00:00,-0.3,86.883,1.083,0.0,0.0,0.0,5.2,799.736,224.37,0.0
2020-11-25 18:00:00,-0.267,86.9,1.267,0.0,0.0,0.0,5.217,800.084,224.04,0.0
2020-11-25 19:00:00,0.25,84.8,1.45,0.0,0.0,0.0,5.267,800.241,222.18,0.0
2020-11-25 20:00:00,0.367,83.7,1.167,0.0,0.0,0.0,5.217,800.458,219.932,0.0
2020-11-25 21:00:00,-0.1,84.667,0.917,0.0,0.0,0.0,5.15,800.434,215.456,0.0
2020-11-25 22:00:00,-0.7,86.183,0.583,0.0,0.0,0.0,5.0,800.194,215.638,0.0
2020-11-25 23:00:00,-1.083,88.967,1.083,0.0,0.0,0.0,5.0,800.586,214.536,0.0
2020-11-26 00:00:00,-0.983,89.75,1.617,0.0,0.0,0.0,5.083,800.442,216.069,0.0
2020-11-26 01:00:00,-0.617,88.9,1.617,0.0,0.0,0.0,5.183,800.528,215.012,0.0
2020-11-26 02:00:00,-0.283,87.85,2.0,0.0,0.0,0.0,5.25,800.591,216.438,0.0
2020-11-26 03:00:00,-0.033,86.033,2.1,0.0,0.0,0.0,5.233,800.683,215.46,0.0
2020-11-26 04:00:00,0.067,84.25,1.8,0.0,0.0,0.0,5.183,800.574,214.719,0.0
2020-11-26 05:00:00,-0.05,84.033,2.1,0.0,0.0,0.0,5.1,800.634,211.313,0.0
2020-11-26 06:00:00,-0.067,84.267,2.1,0.0,0.0,0.0,5.1,800.622,210.423,0.0
2020-11-26 07:00:00,0.117,83.1,2.1,0.174,0.757,0.0,5.133,800.716,201.846,0.931
2020-11-26 08:00:00,0.367,82.783,1.8,43.697,28.553,0.0,5.2,801.043,203.289,72.25
2020-11-26 09:00:00,1.167,84.067,1.55,148.408,54.357,0.0,5.583,801.069,204.283,202.765
2020-11-26 10:00:00,2.533,77.867,0.0,244.893,68.435,0.0,5.717,800.981,206.902,313.328
2020-11-26 11:00:00,2.4,77.717,0.083,304.183,73.536,0.0,5.617,800.688,209.959,377.719
2020-11-26 12:00:00,2.25,77.8,0.0,311.696,77.491,0.0,5.6,800.384,212.745,389.187
2020-11-26 13:00:00,2.0,79.783,1.1,272.0,74.551,0.0,5.633,799.866,214.063,346.551
2020-11-26 14:00:00,1.867,82.017,1.267,191.645,64.995,0.0,5.75,799.587,213.815,256.64
2020-11-26 15:00:00,1.317,83.0,1.717,86.919,45.031,0.0,5.6,799.662,211.903,131.95
2020-11-26 16:00:00,1.167,82.25,1.7,9.181,9.541,0.0,5.467,799.782,210.092,18.722
2020-11-26 17:00:00,0.867,82.9,2.1,0.0,0.0,0.0,5.4,799.699,209.468,0.0
2020-11-26 18:00:00,0.75,82.7,2.0,0.0,0.0,0.0,5.367,799.914,209.456,0.0
2020-11-26 19:00:00,0.8,81.5,1.9,0.0,0.0,0.0,5.25,799.974,206.05,0.0
2020-11-26 20:00:00,0.733,81.8,1.9,0.0,0.0,0.0,5.25,799.892,204.74,0.0
2020-11-26 21:00:00,0.7,81.1,2.0,0.0,0.0,0.0,5.2,800.031,204.026,0.0
2020-11-26 22:00:00,0.5,81.45,1.9,0.0,0.0,0.0,5.183,799.709,202.343,0.0
2020-11-26 23:00:00,0.717,80.7,2.1,0.0,0.0,0.0,5.2,799.678,204.794,0.0
2020-11-27 00:00:00,0.733,80.0,1.9,0.0,0.0,0.0,5.183,799.491,201.671,0.0
2020-11-27 01:00:00,0.65,79.7,2.1,0.0,0.0,0.0,5.083,799.223,204.51,0.0
2020-11-27 02:00:00,0.567,78.983,1.717,0.0,0.0,0.0,5.0,799.146,202.163,0.0
2020-11-27 03:00:00,0.333,79.8,1.7,0.0,0.0,0.0,5.0,798.891,203.519,0.0
2020-11-27 04:00:00,0.117,80.1,1.7,0.0,0.0,0.0,4.933,798.769,202.479,0.0
2020-11-27 05:00:00,0.083,79.5,1.517,0.0,0.0,0.0,4.9,798.559,205.097,0.0
2020-11-27 06:00:00,-0.05,80.0,1.167,0.0,0.0,0.0,4.867,798.524,207.896,0.0
2020-11-27 07:00:00,-0.083,80.9,1.817,0.105,0.564,0.0,4.917,798.646,207.353,0.6689999999999999
2020-11-27 08:00:00,0.4,79.25,1.817,36.511,29.136,0.0,4.967,798.856,211.249,65.647
2020-11-27 09:00:00,1.45,77.483,1.367,124.396,63.96,0.0,5.25,798.799,215.963,188.356
2020-11-27 10:00:00,2.7,71.15,0.333,218.89,80.272,0.0,5.267,798.614,214.277,299.162
2020-11-27 11:00:00,2.683,69.917,0.083,293.478,76.178,0.0,5.183,798.101,211.892,369.656
2020-11-27 12:00:00,2.1,74.133,0.0,306.16,78.266,0.0,5.267,797.807,212.596,384.42600000000004
2020-11-27 13:00:00,1.417,77.95,0.333,268.346,75.315,0.0,5.283,797.419,212.79,343.661
2020-11-27 14:00:00,0.867,81.4,1.25,189.717,64.146,0.0,5.283,797.246,212.904,253.863
2020-11-27 15:00:00,0.883,81.4,1.8,84.294,44.528,0.0,5.3,797.289,212.005,128.822
2020-11-27 16:00:00,0.733,80.9,1.717,8.343,9.293,0.0,5.2,797.302,211.722,17.636
2020-11-27 17:00:00,0.25,82.117,1.25,0.0,0.0,0.0,5.117,797.433,212.052,0.0
2020-11-27 18:00:00,-0.383,84.3,1.25,0.0,0.0,0.0,5.0,797.741,212.458,0.0
2020-11-27 19:00:00,-0.533,85.0,1.35,0.0,0.0,0.0,5.0,797.754,215.223,0.0
2020-11-27 20:00:00,-0.517,84.5,1.083,0.0,0.0,0.0,4.983,797.677,215.505,0.0
2020-11-27 21:00:00,0.2,81.8,1.0,0.0,0.0,0.0,5.083,797.782,215.921,0.0
2020-11-27 22:00:00,0.483,79.55,0.75,0.0,0.0,0.0,5.033,797.471,221.307,0.0
2020-11-27 23:00:00,0.2,80.217,1.0,0.0,0.0,0.0,4.967,797.246,223.075,0.0
2020-11-28 00:00:00,-0.183,81.0,0.583,0.0,0.0,0.0,4.883,796.817,223.354,0.0
2020-11-28 01:00:00,-0.5,82.2,0.75,0.0,0.0,0.0,4.85,796.706,225.065,0.0
2020-11-28 02:00:00,-0.767,83.517,1.167,0.0,0.0,0.0,4.817,796.639,229.645,0.0
2020-11-28 03:00:00,-1.033,84.783,1.617,0.0,0.0,0.0,4.8,796.651,217.532,0.0
2020-11-28 04:00:00,-0.867,83.917,1.45,0.0,0.0,0.0,4.817,796.202,221.005,0.0
2020-11-28 05:00:00,-1.367,84.917,0.75,0.0,0.0,0.0,4.7,796.009,217.859,0.0
2020-11-28 06:00:00,-1.7,87.033,1.167,0.0,0.0,0.0,4.683,795.959,210.893,0.0
2020-11-28 07:00:00,-1.533,87.4,1.267,0.053,0.373,0.0,4.783,796.158,217.902,0.426
2020-11-28 08:00:00,-0.85,85.633,1.717,30.145,28.3,0.0,4.933,796.193,228.724,58.445
2020-11-28 09:00:00,0.6,82.533,1.8,68.003,84.633,0.0,5.25,796.2,239.03,152.636
2020-11-28 10:00:00,2.333,73.283,0.167,195.663,82.701,0.0,5.283,795.42,232.749,278.36400000000003
2020-11-28 11:00:00,2.267,72.533,0.25,245.503,91.125,0.0,5.2,795.347,230.426,336.628
2020-11-28 12:00:00,1.567,75.8,0.167,253.749,92.805,0.0,5.183,794.811,237.279,346.554
2020-11-28 13:00:00,0.75,79.617,0.583,250.389,79.279,0.0,5.15,794.554,223.97,329.668
2020-11-28 14:00:00,0.317,82.867,0.75,172.067,69.821,0.0,5.183,794.121,222.146,241.888
2020-11-28 15:00:00,-0.033,83.817,0.917,80.067,44.638,0.0,5.117,794.274,219.887,124.70499999999998
2020-11-28 16:00:00,-0.6,84.5,1.0,7.656,8.943,0.0,4.933,793.97,219.806,16.599
2020-11-28 17:00:00,-0.85,85.3,1.183,0.0,0.0,0.0,4.9,794.119,219.374,0.0
2020-11-28 18:00:00,-1.333,85.367,0.333,0.0,0.0,0.0,4.733,794.399,216.196,0.0
2020-11-28 19:00:00,-1.933,87.017,0.583,0.0,0.0,0.0,4.6,794.473,214.261,0.0
2020-11-28 20:00:00,-2.25,88.2,0.5,0.0,0.0,0.0,4.55,794.718,217.422,0.0
2020-11-28 21:00:00,-2.75,89.167,0.333,0.0,0.0,0.0,4.433,794.769,212.712,0.0
2020-11-28 22:00:00,-3.35,90.467,0.083,0.0,0.0,0.0,4.3,794.738,210.553,0.0
2020-11-28 23:00:00,-3.733,91.45,0.25,0.0,0.0,0.0,4.233,794.842,209.612,0.0
2020-11-29 00:00:00,-4.267,92.933,0.0,0.0,0.0,0.0,4.133,794.701,210.888,0.0
2020-11-29 01:00:00,-4.783,93.983,0.0,0.0,0.0,0.0,4.017,794.528,209.726,0.0
2020-11-29 02:00:00,-4.683,95.1,0.25,0.0,0.0,0.0,4.117,794.648,209.68,0.0
2020-11-29 03:00:00,-4.6,95.2,0.167,0.0,0.0,0.0,4.15,794.494,205.897,0.0
2020-11-29 04:00:00,-4.383,95.817,0.5,0.0,0.0,0.0,4.233,794.37,211.586,0.0
2020-11-29 05:00:00,-4.317,95.95,0.417,0.0,0.0,0.0,4.233,794.471,204.59,0.0
2020-11-29 06:00:00,-4.333,96.067,0.083,0.0,0.0,0.0,4.25,794.659,209.127,0.0
2020-11-29 07:00:00,-4.667,95.95,0.0,0.01,0.292,0.0,4.15,795.074,222.579,0.302
2020-11-29 08:00:00,-4.45,95.833,0.333,21.34,32.469,0.0,4.217,795.28,220.572,53.809
2020-11-29 09:00:00,-3.883,96.067,0.25,77.588,80.054,0.0,4.4,795.643,211.348,157.642
2020-11-29 10:00:00,-3.183,96.45,0.167,168.986,104.644,0.0,4.667,795.663,207.503,273.63
2020-11-29 11:00:00,-2.833,95.833,0.25,255.813,93.146,0.0,4.75,795.658,215.664,348.959
2020-11-29 12:00:00,-2.717,96.067,0.667,276.442,89.165,0.0,4.8,795.265,205.929,365.607
2020-11-29 13:00:00,-2.7,95.717,0.75,253.309,76.681,0.0,4.8,795.481,205.91,329.99
2020-11-29 14:00:00,-2.7,95.833,0.083,173.988,68.285,0.0,4.8,795.493,201.749,242.273
2020-11-29 15:00:00,-2.733,96.067,0.25,80.4,44.681,0.0,4.8,795.835,203.582,125.081
2020-11-29 16:00:00,-2.833,96.183,0.417,8.166,8.895,0.0,4.8,796.078,196.996,17.061
2020-11-29 17:00:00,-2.867,95.833,0.333,0.0,0.0,0.0,4.767,796.399,193.297,0.0
2020-11-29 18:00:00,-3.083,96.3,0.25,0.0,0.0,0.0,4.7,796.828,194.558,0.0
2020-11-29 19:00:00,-3.117,95.833,0.75,0.0,0.0,0.0,4.617,796.967,185.863,0.0
2020-11-29 20:00:00,-3.267,95.017,0.167,0.0,0.0,0.0,4.533,797.228,188.561,0.0
2020-11-29 21:00:00,-3.367,94.9,0.417,0.0,0.0,0.0,4.5,797.388,186.641,0.0
2020-11-29 22:00:00,-3.533,95.25,0.25,0.0,0.0,0.0,4.5,797.326,185.653,0.0
2020-11-29 23:00:00,-3.667,94.9,0.25,0.0,0.0,0.0,4.4,797.588,192.341,0.0
2020-11-30 00:00:00,-3.783,94.9,0.0,0.0,0.0,0.0,4.4,797.641,185.903,0.0
2020-11-30 01:00:00,-3.95,94.9,0.0,0.0,0.0,0.0,4.3,797.677,192.779,0.0
2020-11-30 02:00:00,-4.1,94.367,0.083,0.0,0.0,0.0,4.25,797.724,189.624,0.0
2020-11-30 03:00:00,-4.283,94.1,0.083,0.0,0.0,0.0,4.2,797.882,189.16,0.0
2020-11-30 04:00:00,-4.35,93.867,0.0,0.0,0.0,0.0,4.133,798.02,188.742,0.0
2020-11-30 05:00:00,-4.583,94.95,0.333,0.0,0.0,0.0,4.133,798.324,200.265,0.0
2020-11-30 06:00:00,-4.833,94.8,0.333,0.0,0.0,0.0,4.067,798.501,206.265,0.0
2020-11-30 07:00:00,-5.05,94.917,0.5,0.036,0.171,0.0,4.0,798.946,181.021,0.20700000000000002
2020-11-30 08:00:00,-5.25,94.917,0.0,36.137,24.479,0.0,3.917,799.349,184.044,60.616
2020-11-30 09:00:00,-5.1,95.033,0.0,123.247,56.466,0.0,3.983,799.759,184.481,179.713
2020-11-30 10:00:00,-4.333,95.217,0.0,229.331,68.639,0.0,4.217,799.508,191.516,297.96999999999997
2020-11-30 11:00:00,-3.917,93.783,0.167,276.095,79.434,0.0,4.3,799.567,192.86,355.529
2020-11-30 12:00:00,-3.75,94.2,0.25,272.48,86.658,0.0,4.367,798.996,194.339,359.13800000000003
2020-11-30 13:00:00,-3.65,94.433,0.167,248.279,75.535,0.0,4.4,798.929,197.247,323.81399999999996
2020-11-30 14:00:00,-3.733,94.9,0.5,176.388,62.896,0.0,4.4,798.764,192.534,239.284
2020-11-30 15:00:00,-3.75,94.9,0.333,79.534,43.935,0.0,4.4,799.016,190.822,123.46900000000001
2020-11-30 16:00:00,-3.817,94.9,0.167,8.051,8.192,0.0,4.383,799.209,187.566,16.243000000000002
2020-11-30 17:00:00,-4.05,94.75,0.0,0.0,0.0,0.0,4.267,799.09,190.372,0.0
2020-11-30 18:00:00,-4.7,93.983,0.167,0.0,0.0,0.0,4.05,799.386,189.495,0.0
2020-11-30 19:00:00,-5.333,93.867,0.167,0.0,0.0,0.0,3.85,799.398,195.19,0.0
2020-11-30 20:00:00,-5.417,93.517,0.333,0.0,0.0,0.0,3.8,799.004,189.262,0.0
2020-11-30 21:00:00,-5.3,94.683,0.5,0.0,0.0,0.0,3.917,798.816,197.234,0.0
2020-11-30 22:00:00,-4.917,94.917,0.75,0.0,0.0,0.0,4.033,798.367,201.22,0.0
2020-11-30 23:00:00,-4.35,94.817,1.267,0.0,0.0,0.0,4.2,797.696,188.747,0.0
2020-12-01 00:00:00,-3.533,94.433,1.083,0.0,0.0,0.0,4.433,797.097,192.034,0.0
2020-12-01 01:00:00,-2.967,92.8,1.25,0.0,0.0,0.0,4.533,796.695,207.124,0.0
2020-12-01 02:00:00,-2.883,90.617,2.467,0.0,0.0,0.0,4.467,796.464,238.66,0.0
2020-12-01 03:00:00,-3.45,92.8,0.75,0.0,0.0,0.0,4.383,795.648,262.592,0.0
2020-12-01 04:00:00,-2.85,93.033,0.333,0.0,0.0,0.0,4.6,794.889,281.514,0.0
2020-12-01 05:00:00,-2.583,91.183,0.417,0.0,0.0,0.0,4.6,794.102,278.912,0.0
2020-12-01 06:00:00,-2.817,92.1,0.333,0.0,0.0,0.0,4.55,793.352,284.091,0.0
2020-12-01 07:00:00,-2.283,92.917,0.5,0.0,0.043,0.0,4.8,792.807,286.798,0.043
2020-12-01 08:00:00,-1.9,91.717,0.333,1.466,15.318,0.0,4.883,792.328,279.04,16.784
2020-12-01 09:00:00,-1.7,91.85,0.0,6.793,40.028,1.0,4.933,791.862,287.238,46.821
2020-12-01 10:00:00,-1.467,93.95,0.75,4.599,55.836,2.4,5.15,791.471,285.531,60.435
2020-12-01 11:00:00,-1.217,95.0,1.183,4.533,55.949,1.8,5.3,791.041,286.519,60.482
2020-12-01 12:00:00,-1.217,95.35,0.933,6.34,60.858,2.2,5.35,790.764,284.401,67.198
2020-12-01 13:00:00,-0.9,95.933,0.0,5.329,76.637,1.2,5.5,790.458,284.227,81.966
2020-12-01 14:00:00,-0.617,96.167,0.0,9.941,87.848,0.4,5.6,790.402,278.307,97.789
2020-12-01 15:00:00,-0.783,95.467,0.0,11.73,45.684,0.2,5.5,790.549,272.306,57.414
2020-12-01 16:00:00,-0.95,95.817,0.583,2.11,7.095,0.2,5.45,790.682,257.637,9.205
2020-12-01 17:00:00,-1.1,96.167,0.583,0.0,0.0,0.0,5.4,790.771,268.533,0.0
2020-12-01 18:00:00,-1.167,96.167,0.917,0.0,0.0,0.0,5.4,790.704,267.801,0.0
2020-12-01 19:00:00,-1.217,97.1,0.833,0.0,0.0,0.0,5.4,790.499,262.616,0.0
2020-12-01 20:00:00,-1.333,96.983,0.667,0.0,0.0,0.0,5.383,790.447,268.854,0.0
2020-12-01 21:00:00,-1.55,97.1,0.5,0.0,0.0,0.0,5.3,790.514,256.935,0.0
2020-12-01 22:00:00,-1.617,97.1,0.0,0.0,0.0,0.0,5.283,790.524,259.978,0.0
2020-12-01 23:00:00,-1.917,97.1,0.25,0.0,0.0,0.0,5.133,790.449,236.914,0.0
2020-12-02 00:00:00,-1.9,96.867,0.0,0.0,0.0,0.0,5.167,790.328,229.528,0.0
2020-12-02 01:00:00,-1.933,96.75,0.0,0.0,0.0,0.0,5.117,789.847,243.003,0.0
2020-12-02 02:00:00,-2.117,97.1,0.0,0.0,0.0,0.0,5.083,789.682,251.444,0.0
2020-12-02 03:00:00,-2.117,97.1,0.0,0.0,0.0,0.0,5.083,789.358,249.524,0.0
2020-12-02 04:00:00,-2.167,97.1,0.0,0.0,0.0,0.0,5.05,788.992,243.494,0.0
2020-12-02 05:00:00,-2.317,97.1,0.0,0.0,0.0,0.0,5.0,788.699,240.856,0.0
2020-12-02 06:00:00,-2.517,96.983,0.0,0.0,0.0,0.0,4.917,788.62,244.019,0.0
2020-12-02 07:00:00,-2.5,96.867,0.167,0.0,0.043,0.0,4.9,788.537,243.19,0.043
2020-12-02 08:00:00,-2.517,96.983,0.75,4.044,26.279,0.0,4.917,788.775,242.731,30.323
2020-12-02 09:00:00,-2.1,96.75,0.75,4.132,89.565,0.0,5.05,788.579,247.548,93.697
2020-12-02 10:00:00,-1.267,95.817,0.0,10.537,153.356,0.0,5.333,788.526,249.333,163.893
2020-12-02 11:00:00,-0.0,92.617,0.167,18.249,164.725,0.0,5.65,787.994,246.138,182.974
2020-12-02 12:00:00,-0.217,89.25,0.083,25.735,150.581,0.0,5.367,787.562,252.138,176.31599999999997
2020-12-02 13:00:00,-0.517,87.717,0.0,19.222,153.05,0.0,5.15,787.258,253.673,172.27200000000002
2020-12-02 14:00:00,-1.2,89.75,0.0,14.642,98.401,0.0,5.017,786.975,256.844,113.04299999999999
2020-12-02 15:00:00,-1.733,91.967,0.0,8.37,55.657,0.0,4.95,787.275,251.879,64.027
2020-12-02 16:00:00,-2.083,93.167,0.0,0.293,7.161,0.0,4.9,787.384,257.606,7.454
2020-12-02 17:00:00,-2.283,93.5,0.0,0.0,0.0,0.0,4.833,787.477,256.479,0.0
2020-12-02 18:00:00,-2.317,94.433,0.583,0.0,0.0,0.0,4.883,787.69,262.685,0.0
2020-12-02 19:00:00,-2.417,94.9,0.333,0.0,0.0,0.0,4.883,787.676,261.568,0.0
2020-12-02 20:00:00,-2.583,95.717,0.333,0.0,0.0,0.0,4.833,787.778,260.987,0.0
2020-12-02 21:00:00,-2.617,96.183,0.75,0.0,0.0,0.0,4.867,787.776,254.52,0.0
2020-12-02 22:00:00,-2.733,95.95,1.333,0.0,0.0,0.0,4.8,787.887,262.741,0.0
2020-12-02 23:00:00,-2.8,95.95,0.917,0.0,0.0,0.0,4.8,787.634,241.779,0.0
2020-12-03 00:00:00,-2.8,95.6,0.5,0.0,0.0,0.0,4.8,787.079,232.074,0.0
2020-12-03 01:00:00,-2.85,95.717,1.017,0.0,0.0,0.0,4.767,786.944,220.584,0.0
2020-12-03 02:00:00,-3.25,96.183,1.133,0.0,0.0,0.0,4.6,786.565,223.381,0.0
2020-12-03 03:00:00,-3.2,96.183,0.0,0.0,0.0,0.0,4.6,786.24,211.336,0.0
2020-12-03 04:00:00,-3.117,95.967,0.0,0.0,0.0,0.0,4.617,785.755,217.821,0.0
2020-12-03 05:00:00,-3.133,96.333,0.0,0.0,0.0,0.0,4.633,785.626,201.762,0.0
2020-12-03 06:00:00,-3.533,95.833,0.0,0.0,0.0,0.0,4.5,785.528,221.685,0.0
2020-12-03 07:00:00,-4.167,95.833,0.417,0.0,0.008,0.0,4.283,785.274,207.715,0.008
